,BlobCombine,BlobHit,BlobPotion,CollectPotion,CollectTreasure,Die,GoblinMeleeHit,GoblinRangedHit,JavelinThrow,MinitaurHit,OgreHit,OgreTreasure,ReachStairs,TriggerTrap,UsePortal,EndTurn,MapNumber,EnemyKill,Label,IsUser,R-Label,TC-Label,MK-Label
32,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
33,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
34,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
35,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
36,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
37,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
38,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
39,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
40,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
41,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
42,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
43,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
44,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
45,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
46,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
47,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
48,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
49,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
50,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
51,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
52,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
53,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
54,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
55,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
56,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
57,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
58,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
59,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
60,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
61,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
62,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
63,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
64,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
65,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
66,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
67,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
68,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
69,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
70,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
71,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
72,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
73,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
74,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
75,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
76,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
77,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
78,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
79,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
80,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
81,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
82,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
83,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
84,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
85,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
86,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
87,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
88,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
89,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
90,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
91,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
92,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
93,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
94,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
95,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
96,0.0,0.199999960000008,0.0,0.499999750000125,0.22222219753086697,0.0,0.33333322222225925,0.33333329629630043,0.07142856632653098,0.06666666222222252,0.499999750000125,0.24999993750001562,0.9999990000010001,0.0,0.0,0.2352941161091888,100,0.6666665925926009,MK,False,False,False,True
